Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1582799458.798552,3748344,9,0
2,Payment,1582799458.799655,3744231,2,0
2,Payment,1582799458.800745,3744275,7,0
2,Payment,1582799458.801882,3744168,0,0
1,NewOrder,1582799458.802971,3756917,2,0
1,NewOrder,1582799458.802972,3760137,7,0
1,NewOrder,1582799458.804060,3784816,1,0
2,Payment,1582799458.805148,3745376,8,0
1,NewOrder,1582799458.806235,3753696,0,0
3,OrderStatus,1582799458.807324,3743873,9,0
4,Delivery,1582799458.808430,3773995,5,0
1,NewOrder,1582799458.809520,3783401,4,0
2,Payment,1582799458.810612,3743643,6,0
1,NewOrder,1582799458.811708,3755755,8,0
2,Payment,1582799458.812794,3749311,9,0
2,Payment,1582799458.813841,3744498,6,0
1,NewOrder,1582799458.814927,3785539,3,0
1,NewOrder,1582799458.814929,3759438,6,0
1,NewOrder,1582799458.816020,3766594,2,0
2,Payment,1582799458.817105,3747414,0,0
1,NewOrder,1582799458.818193,3781727,9,0
1,NewOrder,1582799458.819282,3760783,7,0
2,Payment,1582799458.820372,3748936,0,0
1,NewOrder,1582799458.821466,3767407,8,0
2,Payment,1582799458.822551,3751441,0,0
2,Payment,1582799458.823644,3754983,0,0
1,NewOrder,1582799458.824780,3768908,6,0
1,NewOrder,1582799458.825838,3772561,0,0
3,OrderStatus,1582799458.826925,3755500,7,0
2,Payment,1582799458.828016,3758714,7,0
1,NewOrder,1582799458.828017,3774164,5,0
2,Payment,1582799458.829104,3757648,2,0
1,NewOrder,1582799458.830192,3777206,7,0
2,Payment,1582799458.831281,3759605,2,0
2,Payment,1582799458.832400,3765121,1,0
2,Payment,1582799458.833486,3759644,8,0
2,Payment,1582799458.834571,3760111,2,0
2,Payment,1582799458.835688,3765791,4,0
3,OrderStatus,1582799458.836778,3759502,8,0
2,Payment,1582799458.837830,3759639,6,0
2,Payment,1582799458.838923,3759403,2,0
1,NewOrder,1582799458.840013,3769392,8,0
4,Delivery,1582799458.840013,3792468,6,0
2,Payment,1582799458.841166,3764759,1,0
1,NewOrder,1582799458.842257,3776342,2,0
2,Payment,1582799458.843371,3759112,0,0
2,Payment,1582799458.844466,3764667,9,0
2,Payment,1582799458.845559,3763128,3,0
2,Payment,1582799458.846643,3765027,4,0
1,NewOrder,1582799458.847734,3773129,5,0
1,NewOrder,1582799458.848832,3773306,0,0
3,OrderStatus,1582799458.849921,3759806,1,0
2,Payment,1582799458.851012,3761042,7,0
1,NewOrder,1582799458.851013,3781080,3,0
1,NewOrder,1582799458.852105,3787663,9,0
1,NewOrder,1582799458.853206,3769250,8,0
2,Payment,1582799458.854297,3764963,1,0
2,Payment,1582799458.855382,3764257,4,0
1,NewOrder,1582799458.856475,3768102,7,0
1,NewOrder,1582799458.857564,3771319,2,0
2,Payment,1582799458.858660,3768727,1,0
2,Payment,1582799458.859754,3769481,4,0
2,Payment,1582799458.860836,3763863,5,0
2,Payment,1582799458.861924,3765698,0,0
2,Payment,1582799458.863016,3764967,8,0
1,NewOrder,1582799458.863016,3782555,7,0
2,Payment,1582799458.864105,3764335,5,0
1,NewOrder,1582799458.865197,3789035,1,0
2,Payment,1582799458.866291,3767477,0,0
2,Payment,1582799458.867386,3766262,8,0
1,NewOrder,1582799458.868523,3778132,5,0
2,Payment,1582799458.869618,3763599,2,0
2,Payment,1582799458.870725,3769086,4,0
2,Payment,1582799458.871822,3765180,3,0
3,OrderStatus,1582799458.872954,3762058,6,0
2,Payment,1582799458.872954,3765093,2,0
2,Payment,1582799458.874042,3769005,8,0
2,Payment,1582799458.875126,3767734,0,0
2,Payment,1582799458.876217,3763065,6,0
2,Payment,1582799458.877309,3764151,3,0
2,Payment,1582799458.878401,3764198,2,0
2,Payment,1582799458.879493,3764201,6,0
2,Payment,1582799458.880589,3763354,9,0
2,Payment,1582799458.881680,3767164,4,0
2,Payment,1582799458.882774,3763809,3,0
2,Payment,1582799458.883842,3763407,2,0
1,NewOrder,1582799458.884960,3793199,0,0
2,Payment,1582799458.884961,3765876,8,0
1,NewOrder,1582799458.886125,3771506,6,0
2,Payment,1582799458.887221,3760822,9,0
2,Payment,1582799458.888316,3761758,7,0
5,StockLevel,1582799458.889405,3763570,3,0
2,Payment,1582799458.890496,3762459,5,0
2,Payment,1582799458.891584,3759559,2,0
2,Payment,1582799458.892671,3761673,9,0
1,NewOrder,1582799458.893790,3780911,4,0
2,Payment,1582799458.894838,3760225,7,0
1,NewOrder,1582799458.895924,3789815,8,0
2,Payment,1582799458.897015,3758150,2,0
1,NewOrder,1582799458.897016,3792629,5,0
5,StockLevel,1582799458.898102,3760898,3,0
1,NewOrder,1582799458.899198,3780456,1,0
4,Delivery,1582799458.900289,3816107,9,0
1,NewOrder,1582799458.901377,3768417,7,0
2,Payment,1582799458.902498,3756450,2,0
2,Payment,1582799458.903582,3758296,6,0
1,NewOrder,1582799458.904676,3774033,2,0
2,Payment,1582799458.905769,3758253,3,0
1,NewOrder,1582799458.906828,3771215,6,0
1,NewOrder,1582799458.907918,3771488,3,0
3,OrderStatus,1582799458.909011,3763122,7,0
1,NewOrder,1582799458.909012,3784053,7,0
2,Payment,1582799458.910111,3772483,4,0
2,Payment,1582799458.911196,3770822,6,0
2,Payment,1582799458.912290,3770480,0,0
1,NewOrder,1582799458.913384,3781814,2,0
4,Delivery,1582799458.914481,3833844,3,0
2,Payment,1582799458.915614,3768752,1,0
2,Payment,1582799458.916709,3769030,6,0
1,NewOrder,1582799458.917812,3800919,4,0
1,NewOrder,1582799458.918896,3783022,0,0
2,Payment,1582799458.919983,3768412,1,0
2,Payment,1582799458.919983,3772859,8,0
2,Payment,1582799458.921072,3768527,6,0
2,Payment,1582799458.922155,3770591,1,0
2,Payment,1582799458.923245,3769906,6,0
2,Payment,1582799458.924334,3773232,5,0
1,NewOrder,1582799458.925424,3787417,1,0
1,NewOrder,1582799458.926513,3784339,8,0
2,Payment,1582799458.927616,3769766,7,0
2,Payment,1582799458.928714,3768668,6,0
2,Payment,1582799458.929817,3769677,2,0
1,NewOrder,1582799458.930917,3777322,7,0
1,NewOrder,1582799458.932009,3780100,6,0
2,Payment,1582799458.932010,3773508,5,0
3,OrderStatus,1582799458.933154,3769011,2,0
2,Payment,1582799458.934247,3772544,0,0
1,NewOrder,1582799458.935341,3782295,2,0
1,NewOrder,1582799458.936433,3795535,5,0
2,Payment,1582799458.937530,3773586,0,0
2,Payment,1582799458.938619,3773635,7,0
1,NewOrder,1582799458.939703,3787784,8,0
4,Delivery,1582799458.940792,3836800,0,0
2,Payment,1582799458.941835,3774180,6,0
1,NewOrder,1582799458.942944,3786732,7,0
1,NewOrder,1582799458.942946,3789578,1,0
1,NewOrder,1582799458.944039,3784609,6,0
5,StockLevel,1582799458.945135,3778959,9,0
3,OrderStatus,1582799458.946227,3773850,2,0
2,Payment,1582799458.947319,3779172,4,0
1,NewOrder,1582799458.948418,3783312,2,0
3,OrderStatus,1582799458.949511,3777172,9,0
1,NewOrder,1582799458.950602,3812407,4,0
2,Payment,1582799458.951694,3779044,9,0
1,NewOrder,1582799458.952787,3795956,8,0
2,Payment,1582799458.953845,3778628,6,0
2,Payment,1582799458.954928,3779073,7,0
1,NewOrder,1582799458.954931,3798345,9,0
2,Payment,1582799458.956016,3780393,2,0
2,Payment,1582799458.957110,3784320,5,0
1,NewOrder,1582799458.958201,3786858,6,0
2,Payment,1582799458.959295,3780658,1,0
2,Payment,1582799458.960381,3778185,7,0
1,NewOrder,1582799458.961469,3790841,2,0
1,NewOrder,1582799458.962576,3786780,7,0
2,Payment,1582799458.963671,3783824,1,0
1,NewOrder,1582799458.964763,3787083,5,0
2,Payment,1582799458.965836,3783021,6,0
1,NewOrder,1582799458.966925,3824510,1,0
2,Payment,1582799458.968006,3790547,3,0
1,NewOrder,1582799458.968007,3793164,8,0
2,Payment,1582799458.969095,3783588,6,0
1,NewOrder,1582799458.970186,3794492,7,0
3,OrderStatus,1582799458.971278,3783080,5,0
3,OrderStatus,1582799458.972360,3782472,2,0
1,NewOrder,1582799458.973448,3795741,6,0
1,NewOrder,1582799458.974539,3795686,9,0
1,NewOrder,1582799458.975628,3800263,5,0
1,NewOrder,1582799458.976721,3788107,2,0
2,Payment,1582799458.977853,3789392,3,0
2,Payment,1582799458.978943,3787152,8,0
1,NewOrder,1582799458.978945,3828359,4,0
3,OrderStatus,1582799458.980036,3787195,7,0
4,Delivery,1582799458.981131,3836180,2,0
1,NewOrder,1582799458.982222,3803880,8,0
1,NewOrder,1582799458.983315,3805185,7,0
1,NewOrder,1582799458.984405,3805802,3,0
1,NewOrder,1582799458.985500,3800306,6,0
2,Payment,1582799458.986581,3788026,9,0
2,Payment,1582799458.987675,3791666,9,0
1,NewOrder,1582799458.988767,3800604,5,0
2,Payment,1582799458.989837,3793570,0,0
1,NewOrder,1582799458.990929,3817735,9,0
2,Payment,1582799458.990932,3798703,0,0
1,NewOrder,1582799458.992017,3802595,6,0
1,NewOrder,1582799458.993106,3811295,8,0
2,Payment,1582799458.994194,3798553,7,0
1,NewOrder,1582799458.995287,3810739,5,0
1,NewOrder,1582799458.996384,3827238,0,0
2,Payment,1582799458.997476,3797170,3,0
2,Payment,1582799458.998576,3800840,1,0
1,NewOrder,1582799458.999672,3810229,7,0
1,NewOrder,1582799459.000757,3813454,6,0
2,Payment,1582799459.001846,3797863,3,0
2,Payment,1582799459.002934,3811654,1,0
2,Payment,1582799459.002936,3801549,3,0
2,Payment,1582799459.004018,3804980,8,0
2,Payment,1582799459.005123,3803954,3,0
1,NewOrder,1582799459.006218,3812645,5,0
5,StockLevel,1582799459.007307,3809068,4,0
2,Payment,1582799459.008401,3804117,9,0
1,NewOrder,1582799459.009494,3819923,8,0
2,Payment,1582799459.010587,3802804,3,0
2,Payment,1582799459.011682,3802395,7,0
2,Payment,1582799459.012778,3804331,9,0
1,NewOrder,1582799459.013838,3822621,3,0
5,StockLevel,1582799459.014932,3804377,7,0
2,Payment,1582799459.014935,3803011,6,0
2,Payment,1582799459.016021,3804259,1,0
1,NewOrder,1582799459.017154,3838419,4,0
2,Payment,1582799459.018306,3808767,9,0
2,Payment,1582799459.019403,3804161,2,0
1,NewOrder,1582799459.020496,3818635,6,0
1,NewOrder,1582799459.021578,3818352,5,0
2,Payment,1582799459.022668,3800994,7,0
2,Payment,1582799459.023758,3804379,1,0
2,Payment,1582799459.024838,3804129,2,0
1,NewOrder,1582799459.025938,3825548,0,0
2,Payment,1582799459.025940,3802173,7,0
2,Payment,1582799459.027026,3806150,9,0
2,Payment,1582799459.028119,3804507,7,0
2,Payment,1582799459.029205,3806745,1,0
2,Payment,1582799459.030296,3806717,2,0
1,NewOrder,1582799459.031388,3811998,8,0
2,Payment,1582799459.032513,3804266,7,0
1,NewOrder,1582799459.033606,3816809,9,0
3,OrderStatus,1582799459.034699,3805684,1,0
2,Payment,1582799459.035811,3805631,3,0
3,OrderStatus,1582799459.036899,3802267,7,0
1,NewOrder,1582799459.038024,3841903,2,0
2,Payment,1582799459.038024,3805242,6,0
4,Delivery,1582799459.039138,3843099,7,0
2,Payment,1582799459.040277,3804012,5,0
2,Payment,1582799459.041368,3806791,1,0
1,NewOrder,1582799459.042454,3817561,3,0
1,NewOrder,1582799459.043543,3816031,6,0
4,Delivery,1582799459.044633,3865732,8,0
1,NewOrder,1582799459.045746,3808075,5,0
2,Payment,1582799459.046841,3811784,1,0
2,Payment,1582799459.047929,3807644,9,0
2,Payment,1582799459.047931,3811674,0,0
4,Delivery,1582799459.049035,3851061,5,0
1,NewOrder,1582799459.050122,3821744,4,0
1,NewOrder,1582799459.051218,3818651,9,0
4,Delivery,1582799459.052301,3845759,1,0
2,Payment,1582799459.053394,3810766,6,0
1,NewOrder,1582799459.054487,3840838,0,0
2,Payment,1582799459.055578,3811284,3,0
2,Payment,1582799459.056669,3812401,6,0
1,NewOrder,1582799459.057768,3846616,3,0
2,Payment,1582799459.059010,3814616,6,0
1,NewOrder,1582799459.059010,3837113,9,0
2,Payment,1582799459.060106,3815560,4,0
2,Payment,1582799459.061204,3816095,6,0
1,NewOrder,1582799459.062289,3828330,4,0
2,Payment,1582799459.063378,3819215,6,0
1,NewOrder,1582799459.064482,3846394,2,0
2,Payment,1582799459.065575,3821424,7,0
1,NewOrder,1582799459.066662,3839159,6,0
1,NewOrder,1582799459.067747,3832374,7,0
1,NewOrder,1582799459.068834,3834259,4,0
1,NewOrder,1582799459.069928,3869157,0,0
2,Payment,1582799459.069931,3830479,9,0
1,NewOrder,1582799459.071016,3840473,1,0
1,NewOrder,1582799459.072101,3840096,5,0
5,StockLevel,1582799459.073183,3831875,7,0
2,Payment,1582799459.074347,3829431,9,0
3,OrderStatus,1582799459.075438,3829696,4,0
2,Payment,1582799459.076527,3831371,9,0
2,Payment,1582799459.077620,3836133,3,0
1,NewOrder,1582799459.078714,3845120,7,0
2,Payment,1582799459.079805,3830792,4,0
1,NewOrder,1582799459.080895,3841725,6,0
2,Payment,1582799459.081983,3830100,9,0
1,NewOrder,1582799459.081983,3856609,8,0
1,NewOrder,1582799459.083075,3839491,4,0
1,NewOrder,1582799459.084160,3851287,2,0
2,Payment,1582799459.085251,3831564,1,0
2,Payment,1582799459.086341,3830524,9,0
2,Payment,1582799459.087435,3829380,5,0
1,NewOrder,1582799459.088527,3849123,3,0
1,NewOrder,1582799459.089617,3848380,5,0
1,NewOrder,1582799459.090710,3836766,1,0
1,NewOrder,1582799459.091809,3840826,9,0
1,NewOrder,1582799459.092898,3852507,4,0
1,NewOrder,1582799459.093983,3847420,6,0
4,Delivery,1582799459.093984,3871117,7,0
2,Payment,1582799459.095071,3836626,1,0
1,NewOrder,1582799459.096160,3854155,1,0
2,Payment,1582799459.097258,3838664,9,0
2,Payment,1582799459.098348,3846147,2,0
1,NewOrder,1582799459.099440,3869388,9,0
1,NewOrder,1582799459.100536,3860451,3,0
5,StockLevel,1582799459.101625,3841058,5,0
1,NewOrder,1582799459.102731,3867085,8,0
1,NewOrder,1582799459.103849,3862678,0,0
2,Payment,1582799459.105015,3840439,6,0
1,NewOrder,1582799459.105015,3873608,5,0
1,NewOrder,1582799459.106109,3877102,2,0
2,Payment,1582799459.107197,3843144,4,0
1,NewOrder,1582799459.108286,3848445,6,0
1,NewOrder,1582799459.109378,3860013,1,0
1,NewOrder,1582799459.110475,3853613,4,0
2,Payment,1582799459.111567,3849386,6,0
2,Payment,1582799459.112663,3853897,6,0
2,Payment,1582799459.113754,3851738,3,0
1,NewOrder,1582799459.114830,3867585,4,0
2,Payment,1582799459.115912,3853596,7,0
2,Payment,1582799459.117003,3852921,3,0
1,NewOrder,1582799459.117003,3875904,0,0
2,Payment,1582799459.118089,3852569,6,0
1,NewOrder,1582799459.119175,3882525,9,0
1,NewOrder,1582799459.120267,3878152,1,0
1,NewOrder,1582799459.121365,3869365,7,0
1,NewOrder,1582799459.122457,3867199,8,0
1,NewOrder,1582799459.123544,3875247,3,0
1,NewOrder,1582799459.124634,3863949,6,0
2,Payment,1582799459.125728,3856321,5,0
2,Payment,1582799459.126833,3858929,5,0
1,NewOrder,1582799459.127924,3866163,4,0
2,Payment,1582799459.129012,3864013,2,0
2,Payment,1582799459.129013,3864977,5,0
2,Payment,1582799459.130104,3862723,6,0
2,Payment,1582799459.131195,3863683,8,0
2,Payment,1582799459.132285,3862115,7,0
2,Payment,1582799459.133374,3863044,6,0
2,Payment,1582799459.134469,3866177,0,0
1,NewOrder,1582799459.135559,3886867,2,0
1,NewOrder,1582799459.136645,3892809,5,0
5,StockLevel,1582799459.137731,3859516,4,0
1,NewOrder,1582799459.138834,3877850,7,0
2,Payment,1582799459.139916,3858562,8,0
1,NewOrder,1582799459.140998,3884121,6,0
2,Payment,1582799459.140998,3860261,4,0
2,Payment,1582799459.142083,3861129,1,0
1,NewOrder,1582799459.143180,3867883,8,0
2,Payment,1582799459.144271,3860045,3,0
2,Payment,1582799459.145365,3863043,0,0
1,NewOrder,1582799459.146461,3871038,4,0
2,Payment,1582799459.147555,3861196,9,0
2,Payment,1582799459.148650,3859235,1,0
2,Payment,1582799459.149752,3860932,3,0
5,StockLevel,1582799459.150838,3863533,1,0
2,Payment,1582799459.151929,3863946,0,0
1,NewOrder,1582799459.151931,3891291,9,0
2,Payment,1582799459.153029,3862104,3,0
2,Payment,1582799459.154118,3860957,8,0
2,Payment,1582799459.155204,3863395,1,0
2,Payment,1582799459.156290,3864380,8,0
1,NewOrder,1582799459.157383,3881542,3,0
3,OrderStatus,1582799459.158474,3859847,0,0
2,Payment,1582799459.159564,3861105,7,0
1,NewOrder,1582799459.160669,3879744,4,0
2,Payment,1582799459.161765,3862097,0,0
2,Payment,1582799459.162841,3859700,1,0
2,Payment,1582799459.163930,3860556,8,0
1,NewOrder,1582799459.163933,3867481,7,0
2,Payment,1582799459.165024,3864993,2,0
1,NewOrder,1582799459.166116,3886492,1,0
1,NewOrder,1582799459.167216,3884191,0,0
1,NewOrder,1582799459.168330,3883841,8,0
4,Delivery,1582799459.169423,3914577,6,0
2,Payment,1582799459.170520,3866728,5,0
2,Payment,1582799459.171616,3864677,2,0
2,Payment,1582799459.172702,3862717,7,0
2,Payment,1582799459.173834,3865760,7,0
1,NewOrder,1582799459.174921,3875602,2,0
1,NewOrder,1582799459.176012,3885544,5,0
1,NewOrder,1582799459.176013,3878025,3,0
2,Payment,1582799459.177110,3870143,7,0
1,NewOrder,1582799459.178201,3872384,4,0
2,Payment,1582799459.179297,3868353,9,0
2,Payment,1582799459.180390,3874740,7,0
1,NewOrder,1582799459.181481,3887853,9,0
1,NewOrder,1582799459.182574,3880661,2,0
1,NewOrder,1582799459.183670,3878621,4,0
2,Payment,1582799459.184851,3871764,0,0
4,Delivery,1582799459.185933,3934305,8,0
5,StockLevel,1582799459.185936,3875196,1,0
1,NewOrder,1582799459.187025,3890711,3,0
2,Payment,1582799459.188114,3875457,7,0
1,NewOrder,1582799459.189197,3891098,0,0
2,Payment,1582799459.190295,3879136,1,0
2,Payment,1582799459.191387,3874425,5,0
2,Payment,1582799459.192492,3874519,4,0
1,NewOrder,1582799459.193587,3890045,2,0
4,Delivery,1582799459.194679,3916452,7,0
3,OrderStatus,1582799459.195775,3872268,5,0
5,StockLevel,1582799459.196834,3875975,4,0
2,Payment,1582799459.197923,3874652,5,0
2,Payment,1582799459.199012,3875395,9,0
2,Payment,1582799459.199013,3878481,1,0
1,NewOrder,1582799459.200102,3888033,5,0
2,Payment,1582799459.201196,3875694,4,0
2,Payment,1582799459.202285,3876626,9,0
2,Payment,1582799459.203377,3878653,4,0
1,NewOrder,1582799459.204490,3895385,1,0
1,NewOrder,1582799459.205573,3888155,3,0
2,Payment,1582799459.206665,3876414,9,0
1,NewOrder,1582799459.207764,3900107,0,0
1,NewOrder,1582799459.208842,3899895,4,0
2,Payment,1582799459.209934,3878116,9,0
2,Payment,1582799459.209936,3878113,2,0
1,NewOrder,1582799459.211024,3904908,6,0
2,Payment,1582799459.212118,3882939,2,0
1,NewOrder,1582799459.213213,3897928,9,0
1,NewOrder,1582799459.214313,3891260,5,0
2,Payment,1582799459.215396,3882925,3,0
1,NewOrder,1582799459.216485,3902994,2,0
2,Payment,1582799459.217576,3885342,3,0
2,Payment,1582799459.218670,3889558,1,0
2,Payment,1582799459.219773,3886746,3,0
1,NewOrder,1582799459.220838,3910061,5,0
2,Payment,1582799459.221931,3889172,3,0
2,Payment,1582799459.221934,3891819,0,0
1,NewOrder,1582799459.223027,3903318,1,0
2,Payment,1582799459.224119,3891990,4,0
1,NewOrder,1582799459.225212,3904013,3,0
1,NewOrder,1582799459.226304,3897928,7,0
2,Payment,1582799459.227396,3892963,9,0
2,Payment,1582799459.228489,3896142,0,0
1,NewOrder,1582799459.229583,3900513,6,0
2,Payment,1582799459.230673,3889994,4,0
2,Payment,1582799459.231761,3893569,2,0
2,Payment,1582799459.232832,3895594,8,0
2,Payment,1582799459.233923,3895033,9,0
4,Delivery,1582799459.235028,3921889,4,0
1,NewOrder,1582799459.235028,3919210,7,0
1,NewOrder,1582799459.236120,3904967,0,0
2,Payment,1582799459.237211,3896254,2,0
1,NewOrder,1582799459.238299,3913680,1,0
2,Payment,1582799459.239392,3896225,8,0
1,NewOrder,1582799459.240480,3915510,9,0
2,Payment,1582799459.241579,3895311,3,0
1,NewOrder,1582799459.242674,3896484,6,0
2,Payment,1582799459.243766,3891467,5,0
2,Payment,1582799459.244832,3898283,2,0
1,NewOrder,1582799459.245912,3906864,5,0
2,Payment,1582799459.247003,3894946,8,0
1,NewOrder,1582799459.247004,3909395,3,0
1,NewOrder,1582799459.248094,3905612,6,0
1,NewOrder,1582799459.249182,3924575,0,0
2,Payment,1582799459.250301,3899926,8,0
1,NewOrder,1582799459.251401,3934207,2,0
1,NewOrder,1582799459.252495,3922983,8,0
4,Delivery,1582799459.253587,3954292,1,0
2,Payment,1582799459.254675,3902176,5,0
1,NewOrder,1582799459.255765,3907951,6,0
2,Payment,1582799459.256847,3901419,7,0
1,NewOrder,1582799459.257933,3931506,9,0
2,Payment,1582799459.257936,3903214,3,0
4,Delivery,1582799459.259018,3954063,5,0
1,NewOrder,1582799459.260128,3919572,4,0
1,NewOrder,1582799459.261213,3913604,7,0
1,NewOrder,1582799459.262305,3913023,3,0
2,Payment,1582799459.263398,3904026,6,0
2,Payment,1582799459.264535,3906634,6,0
2,Payment,1582799459.265631,3908446,6,0
2,Payment,1582799459.266724,3916038,0,0
1,NewOrder,1582799459.267825,3924688,6,0
1,NewOrder,1582799459.268910,3920018,7,0
1,NewOrder,1582799459.270007,3928379,3,0
1,NewOrder,1582799459.270008,3934439,8,0
2,Payment,1582799459.271110,3913146,4,0
1,NewOrder,1582799459.272198,3940994,0,0
2,Payment,1582799459.273291,3915796,4,0
1,NewOrder,1582799459.274391,3929030,2,0
2,Payment,1582799459.275486,3917507,7,0
2,Payment,1582799459.276610,3916668,4,0
2,Payment,1582799459.277701,3916318,9,0
5,StockLevel,1582799459.278794,3918516,6,0
1,NewOrder,1582799459.279977,3932252,7,0
1,NewOrder,1582799459.279978,3929387,4,0
1,NewOrder,1582799459.281078,3953499,9,0
1,NewOrder,1582799459.282171,3932661,6,0
2,Payment,1582799459.283262,3919188,3,0
2,Payment,1582799459.284354,3922523,3,0
2,Payment,1582799459.285448,3926557,2,0
1,NewOrder,1582799459.286538,3937531,8,0
1,NewOrder,1582799459.287629,3942212,3,0
1,NewOrder,1582799459.288720,3939924,1,0
1,NewOrder,1582799459.289823,3935473,4,0
1,NewOrder,1582799459.290915,3961853,2,0
1,NewOrder,1582799459.291998,3932592,7,0
1,NewOrder,1582799459.291999,3953027,5,0
2,Payment,1582799459.293086,3929170,0,0
2,Payment,1582799459.294179,3924815,6,0
2,Payment,1582799459.295285,3927317,6,0
2,Payment,1582799459.296372,3934110,0,0
2,Payment,1582799459.297462,3928507,6,0
3,OrderStatus,1582799459.298553,3927522,8,0
2,Payment,1582799459.299642,3928597,7,0
